slug,all_text,rating,roaster,name,location,origin,roast,est_price,review_date,agtron,aroma,acid,body,flavor,aftertaste,with_milk,desc_1,desc_2,desc_3
https://www.coffeereview.com/review/colombia-granja-la-esperanza-tres-dragones/," 


94


PT's Coffee Roasting Co.
Colombia Granja La Esperanza Tres Dragones


 





Roaster Location:
Topeka, Kansas


Coffee Origin:
Valle del Cauca growing region, Colombia


Roast Level:
Medium-Light


Agtron:
60/74


Est. Price:
$23.50/12 ounces






Review Date:
April 2020


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Deeply fruity, sweetly fermenty, headily floral. Strawberry coulis, brandy, almond butter, toffee, honeysuckle in aroma and cup. Richly sweet-tart structure with juicy, bright acidity; viscous, syrupy mouthfeel. Sustained flavor-saturated finish.
Notes
Produced by Rigoberto Herrera at Granja La Esperanza in Colombia, a producer that specializes in innovation, in this case applying a complex version of the natural process to successfully intensify sweetness and fruit to coffee from trees of the normally rather plain-tasting Colombia variety. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-JAVA for more information.
Bottom Line A bombshell of a coffee with enough personality to stand up to a lemon tart — for breakfast, of course.Explore Similar CoffeesClick here for more reviews from PT's Coffee Roasting Co.Click here for more information about coffees from ColombiaVisit PT's Coffee Roasting Co. 
",94,PT's Coffee Roasting Co.,Colombia Granja La Esperanza Tres Dragones,"Topeka, Kansas","Valle del Cauca growing region, Colombia",Medium-Light,$23.50/12 ounces,April 2020,60/74,9,9,9,9,8,,"Deeply fruity, sweetly fermenty, headily floral. Strawberry coulis, brandy, almond butter, toffee, honeysuckle in aroma and cup. Richly sweet-tart structure with juicy, bright acidity; viscous, syrupy mouthfeel. Sustained flavor-saturated finish.","Produced by Rigoberto Herrera at Granja La Esperanza in Colombia, a producer that specializes in innovation, in this case applying a complex version of the natural process to successfully intensify sweetness and fruit to coffee from trees of the normally rather plain-tasting Colombia variety. Roasted at PT’s Coffee, where the motto is “without the love, it’s just coffee.” Visit www.ptscoffee.com or call 888-678-JAVA for more information.","A bombshell of a coffee with enough personality to stand up to a lemon tart — for breakfast, of course.Explore Similar CoffeesClick here for more reviews from PT's Coffee Roasting Co.Click here for more information about coffees from ColombiaVisit PT's Coffee Roasting Co. "
https://www.coffeereview.com/review/kenya-thageini-2/," 


92


Quartet Kaffe
Kenya Wanjengi AA








Roaster Location:
Taipei, Taiwan


Coffee Origin:
Murang'a County, central Kenya


Roast Level:
Medium


Agtron:
50/70


Est. Price:
NT $530/200 grams






Review Date:
April 2020


Aroma:
9


Acidity/Structure: 8


Body:
8						

Flavor:
9


Aftertaste:
8




Blind Assessment
Richly sweet-savory, deep-toned. Date, hop flowers, maple syrup, cedar, cocoa nib in aroma and cup. Bittersweet structure with brisk acidity; full, lightly syrupy mouthfeel. Finish consolidates to cocoa-toned date in the short and cedar-like aromatic wood notes in the long. 
Notes
Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Quartet Kaffe is an artisan roastery in Taiwan founded in 2018, dedicated to pursuing coffee performance art and offering unique specialty coffee. Visit www.facebook.com/QuartetKaffe for more information.
Bottom Line A developed medium roast emphasizes this Kenya’s depth and amplifies its rich dried fruit and cocoa notes. Explore Similar CoffeesClick here for more reviews from Quartet KaffeClick here for more information about coffees from Kenya 
",92,Quartet Kaffe,Kenya Wanjengi AA,"Taipei, Taiwan","Murang'a County, central Kenya",Medium,NT $530/200 grams,April 2020,50/70,9,8,8,9,8,,"Richly sweet-savory, deep-toned. Date, hop flowers, maple syrup, cedar, cocoa nib in aroma and cup. Bittersweet structure with brisk acidity; full, lightly syrupy mouthfeel. Finish consolidates to cocoa-toned date in the short and cedar-like aromatic wood notes in the long. ","Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Quartet Kaffe is an artisan roastery in Taiwan founded in 2018, dedicated to pursuing coffee performance art and offering unique specialty coffee. Visit www.facebook.com/QuartetKaffe for more information.",A developed medium roast emphasizes this Kenya’s depth and amplifies its rich dried fruit and cocoa notes. Explore Similar CoffeesClick here for more reviews from Quartet KaffeClick here for more information about coffees from Kenya 
https://www.coffeereview.com/review/colombia-finca-la-loma-microlot/," 


94


BeanFruit Coffee Co.
Colombia Finca La Loma Microlot


 





Roaster Location:
Jackson, Mississippi


Coffee Origin:
Huila, Colombia


Roast Level:
Medium-Light


Agtron:
58/76


Est. Price:
$16.50/12 ounces






Review Date:
March 2020


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
High-toned, sweetly tart. Bing cherry, cocoa nib, honeysuckle, cedar, a hint of thyme in aroma and cup. Sweet-tart structure with bright, juicy acidity. Full, syrupy mouthfeel. The engaging finish leads with notes of cherry and honeysuckle, and cocoa nib resurfaces in the long.
Notes
Produced at Finca La Loma of the Pink Bourbon, Colombia and Castillo varieties of Arabica and processed by the wet, or washed, method. BeanFruit Coffee Co. is an award-winning coffee roasting company located in the Jackson, Mississippi metro area that provides fresh-roasted coffee with a focus on single origins. Visit www.beanfruit.com or call 601-624-2605 for more information.
Bottom Line An exceptional Colombia cup with sweet and tart impulses in balance: deeply sweet florals and bright fruit notes throughout.Explore Similar CoffeesClick here for more reviews from BeanFruit Coffee Co.Click here for more information about coffees from Colombia 
",94,BeanFruit Coffee Co.,Colombia Finca La Loma Microlot,"Jackson, Mississippi","Huila, Colombia",Medium-Light,$16.50/12 ounces,March 2020,58/76,9,9,9,9,8,,"High-toned, sweetly tart. Bing cherry, cocoa nib, honeysuckle, cedar, a hint of thyme in aroma and cup. Sweet-tart structure with bright, juicy acidity. Full, syrupy mouthfeel. The engaging finish leads with notes of cherry and honeysuckle, and cocoa nib resurfaces in the long.","Produced at Finca La Loma of the Pink Bourbon, Colombia and Castillo varieties of Arabica and processed by the wet, or washed, method. BeanFruit Coffee Co. is an award-winning coffee roasting company located in the Jackson, Mississippi metro area that provides fresh-roasted coffee with a focus on single origins. Visit www.beanfruit.com or call 601-624-2605 for more information.",An exceptional Colombia cup with sweet and tart impulses in balance: deeply sweet florals and bright fruit notes throughout.Explore Similar CoffeesClick here for more reviews from BeanFruit Coffee Co.Click here for more information about coffees from Colombia 
https://www.coffeereview.com/review/aged-sumatra-espresso/," 


88


Telluride Coffee Roasters
Aged Sumatra Espresso








Roaster Location:
Telluride, Colorado


Coffee Origin:
Sumatra


Roast Level:
Medium-Light


Agtron:
56/67


Est. Price:
$12.36/12 ounces






Review Date:
March 2020


Aroma:
7


Body:
8						

Flavor:
8


Aftertaste:
7


With Milk:
8




Blind Assessment
Evaluated as espresso. Sweet, odd, earth-toned. Caramel, orange, pecan, a hint of dark chocolate and a lot of fruit-scented earth--think fallen oranges in a citrus grove--in aroma and small cup. Fluffy mouthfeel. Chocolate comes forward in a sweet though drying finish. Three parts milk further develops the chocolate, while the earth notes persist, particularly in the finish. 
Notes
This coffee was processed by the washed method (fruit skin and pulp removed before drying), then aged for three years in its parchment skins before hulling and shipping. Telluride is an artisan roaster situated at high elevations in Colorado offering an attractive range of single-origins and blends. Visit www.telluridecoffeeroasters.net for more information.
Bottom Line The sweet, fruit-on-the-edge of decay character central to this curious aged espresso may please those espresso drinkers who value surprise, while probably offending coffee purists. If you’re not sure which camp you’re in, you might try it--the price is right. Explore Similar CoffeesClick here for more reviews from Telluride Coffee RoastersClick here for more information about coffees from Sumatra 
",88,Telluride Coffee Roasters,Aged Sumatra Espresso,"Telluride, Colorado",Sumatra,Medium-Light,$12.36/12 ounces,March 2020,56/67,7,,8,8,7,8,"Evaluated as espresso. Sweet, odd, earth-toned. Caramel, orange, pecan, a hint of dark chocolate and a lot of fruit-scented earth--think fallen oranges in a citrus grove--in aroma and small cup. Fluffy mouthfeel. Chocolate comes forward in a sweet though drying finish. Three parts milk further develops the chocolate, while the earth notes persist, particularly in the finish. ","This coffee was processed by the washed method (fruit skin and pulp removed before drying), then aged for three years in its parchment skins before hulling and shipping. Telluride is an artisan roaster situated at high elevations in Colorado offering an attractive range of single-origins and blends. Visit www.telluridecoffeeroasters.net for more information.","The sweet, fruit-on-the-edge of decay character central to this curious aged espresso may please those espresso drinkers who value surprise, while probably offending coffee purists. If you’re not sure which camp you’re in, you might try it--the price is right. Explore Similar CoffeesClick here for more reviews from Telluride Coffee RoastersClick here for more information about coffees from Sumatra "
https://www.coffeereview.com/review/dukunde-kawa-rwanda/," 


93


JBC Coffee Roasters
Dukunde Kawa Rwanda


 





Roaster Location:
Madison, Wisconsin


Coffee Origin:
Musasa, Rwanda


Roast Level:
Medium-Light


Agtron:
56/74


Est. Price:
$16.25/12 ounces






Review Date:
March 2020


Aroma:
9


Acidity/Structure: 8


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Delicate, richly sweet. Green grape, almond, black tea, oak, freesia-like flowers in aroma and cup. Sweet-toned structure with gentle, round acidity; plush, syrupy mouthfeel. A quiet, satisfying finish sustains all of the aroma and flavor notes of the cup.
Notes
Produced by the Dukunde Kawa Cooperative entirely from local strains of the admired Bourbon variety of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.
Bottom Line A deep yet delicate cup redolent with crisp fruit and spice-toned floral notes.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from RwandaVisit JBC Coffee Roasters 
",93,JBC Coffee Roasters,Dukunde Kawa Rwanda,"Madison, Wisconsin","Musasa, Rwanda",Medium-Light,$16.25/12 ounces,March 2020,56/74,9,8,9,9,8,,"Delicate, richly sweet. Green grape, almond, black tea, oak, freesia-like flowers in aroma and cup. Sweet-toned structure with gentle, round acidity; plush, syrupy mouthfeel. A quiet, satisfying finish sustains all of the aroma and flavor notes of the cup.","Produced by the Dukunde Kawa Cooperative entirely from local strains of the admired Bourbon variety of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.",A deep yet delicate cup redolent with crisp fruit and spice-toned floral notes.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from RwandaVisit JBC Coffee Roasters 
https://www.coffeereview.com/review/buzira-burundi-natural/," 


92


JBC Coffee Roasters
Buzira Burundi Natural


 





Roaster Location:
Madison, Wisconsin


Coffee Origin:
Murutra, Kayanza Province, Burundi


Roast Level:
Medium-Light


Agtron:
58/76


Est. Price:
$18.20/12 ounces






Review Date:
March 2020


Aroma:
9


Acidity/Structure: 8


Body:
8						

Flavor:
9


Aftertaste:
8




Blind Assessment
Crisp, sweetly spice-toned. Tangerine zest, date, magnolia, agave syrup, baking chocolate in aroma and cup. Deeply sweet structure with pert acidity; velvety-smooth mouthfeel. Finish leads with notes of tangerine zest and date supported by a baking chocolate throughline.
Notes
Produced by smallholding farmers from the Batian, Bourbon, Jackson, K7, Mbirzi 49,  Mbirizi 68, and SL28 varieties of Arabica and processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.
Bottom Line An exceptionally cleanly expressed natural-processed Burundi cup, citrus- and chocolate-toned.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from BurundiVisit JBC Coffee Roasters 
",92,JBC Coffee Roasters,Buzira Burundi Natural,"Madison, Wisconsin","Murutra, Kayanza Province, Burundi",Medium-Light,$18.20/12 ounces,March 2020,58/76,9,8,8,9,8,,"Crisp, sweetly spice-toned. Tangerine zest, date, magnolia, agave syrup, baking chocolate in aroma and cup. Deeply sweet structure with pert acidity; velvety-smooth mouthfeel. Finish leads with notes of tangerine zest and date supported by a baking chocolate throughline.","Produced by smallholding farmers from the Batian, Bourbon, Jackson, K7, Mbirzi 49,  Mbirizi 68, and SL28 varieties of Arabica and processed by the natural method (dried in the whole fruit). JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information.","An exceptionally cleanly expressed natural-processed Burundi cup, citrus- and chocolate-toned.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from BurundiVisit JBC Coffee Roasters "
https://www.coffeereview.com/review/kau-yellow-caturra-champagne-natural/," 


93


Paradise Roasters
Ka’u Yellow Caturra Champagne Natural


 





Roaster Location:
Minneapolis, Minnesota


Coffee Origin:
Ka’u growing region, Big Island of Hawai’i


Roast Level:
Medium-Light


Agtron:
60/78


Est. Price:
$24.95/4 ounces






Review Date:
March 2020


Aroma:
9


Acidity/Structure: 9


Body:
8						

Flavor:
9


Aftertaste:
8




Blind Assessment
High-toned, elegant, fruit-centered. Passion fruit, lemon blossom, cocoa nib, marjoram, mesquite in aroma and cup. Deeply sweet structure with citrusy acidity; crisp, satiny mouthfeel. A balanced finish centers around passionfruit and cocoa notes with undertones of savory marjoram.
Notes
Produced entirely of the Yellow Caturra variety of Arabica, this coffee was processed in the whole fruit inoculated with a wine yeast strain and fermented in sealed bags (“anaerobic” ferment) before being dried using a combination of sun and mechanical methods. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.
Bottom Line A complex, nuanced Ka’u coffee processed with a strain of wine yeast, encouraging a particularly vibrant, fruit-toned acidity.Explore Similar CoffeesClick here for more reviews from Paradise RoastersClick here for more information about coffees from HawaiiVisit Paradise Roasters 
",93,Paradise Roasters,Ka’u Yellow Caturra Champagne Natural,"Minneapolis, Minnesota","Ka’u growing region, Big Island of Hawai’i",Medium-Light,$24.95/4 ounces,March 2020,60/78,9,9,8,9,8,,"High-toned, elegant, fruit-centered. Passion fruit, lemon blossom, cocoa nib, marjoram, mesquite in aroma and cup. Deeply sweet structure with citrusy acidity; crisp, satiny mouthfeel. A balanced finish centers around passionfruit and cocoa notes with undertones of savory marjoram.","Produced entirely of the Yellow Caturra variety of Arabica, this coffee was processed in the whole fruit inoculated with a wine yeast strain and fermented in sealed bags (“anaerobic” ferment) before being dried using a combination of sun and mechanical methods. Paradise Roasters specializes in micro-lot Arabica and Robusta coffees from Asia and other emerging origins. The company prides itself on quality and freshness, craft-roasting coffees in small batches only after orders are placed. Visit www.paradiseroasters.com or call 763-433-0626 for more information.","A complex, nuanced Ka’u coffee processed with a strain of wine yeast, encouraging a particularly vibrant, fruit-toned acidity.Explore Similar CoffeesClick here for more reviews from Paradise RoastersClick here for more information about coffees from HawaiiVisit Paradise Roasters "
https://www.coffeereview.com/review/burundi-kibingo/," 


92


Big Shoulders Coffee
Burundi Kibingo


 





Roaster Location:
Chicago, Illinois


Coffee Origin:
Kayanza Province, northern Burundi


Roast Level:
Light


Agtron:
62/82


Est. Price:
$21.00/12 ounces (includes shipping)






Review Date:
March 2020


Aroma:
9


Acidity/Structure: 8


Body:
8						

Flavor:
9


Aftertaste:
8




Blind Assessment
Spice-toned, richly sweet. Baking spices, caramel, red apple, magnolia, oak in aroma and cup. Sweet structure with brisk acidity; full, satiny mouthfeel. Finish consolidates to notes of baking spices and caramel.
Notes
Roasted on Tuesdays. Produced entirely of the Red Bourbon variety of Arabica and processed by the honey method, meaning that some fruit flesh or “honey” was allowed to adhere to the beans during drying. Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information.
Bottom Line A rich, deeply sweet Burundi cup that evokes gingerbread or similar spice-toned pastries.Explore Similar CoffeesClick here for more reviews from Big Shoulders CoffeeClick here for more information about coffees from BurundiVisit Big Shoulders Coffee 
",92,Big Shoulders Coffee,Burundi Kibingo,"Chicago, Illinois","Kayanza Province, northern Burundi",Light,$21.00/12 ounces (includes shipping),March 2020,62/82,9,8,8,9,8,,"Spice-toned, richly sweet. Baking spices, caramel, red apple, magnolia, oak in aroma and cup. Sweet structure with brisk acidity; full, satiny mouthfeel. Finish consolidates to notes of baking spices and caramel.","Roasted on Tuesdays. Produced entirely of the Red Bourbon variety of Arabica and processed by the honey method, meaning that some fruit flesh or “honey” was allowed to adhere to the beans during drying. Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information.","A rich, deeply sweet Burundi cup that evokes gingerbread or similar spice-toned pastries.Explore Similar CoffeesClick here for more reviews from Big Shoulders CoffeeClick here for more information about coffees from BurundiVisit Big Shoulders Coffee "
https://www.coffeereview.com/review/colombia-san-pascual-natural/," 


92


Magnolia Coffee
Colombia San Pascual Natural


 





Roaster Location:
Charlotte, North Carolina


Coffee Origin:
Fredonia, Antioquia Department, Colombia


Roast Level:
Medium-Light


Agtron:
58/78


Est. Price:
$16.00/12 ounces; $50.00/5 pounds






Review Date:
March 2020


Aroma:
8


Acidity/Structure: 8


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Fruit-forward, richly chocolaty. Raspberry liqueur, chocolate fudge, rhododendron, molasses, cedar in aroma and cup. Sweet structure with gentle, round acidity; plush, syrupy mouthfeel. Finish consolidates to notes of dark chocolate and cedar with hints of raspberry in the long.
Notes
Produced at Finca San Pascual from the Castillo, Colombia, Bourbon, Typica and Tabi varieties of Arabica and processed by the natural method (dried in the whole fruit). Magnolia Coffee is a Charlotte, North Carolina-based specialty roaster whose motto is “Craft roasted. Truly delicious. Socially conscious.” Magnolia particularly emphasizes community engagement through its Local Beans for Local Good programs.Visit www.magnoliacoffeeco.com or call 704-651-7726 for more information.
Bottom Line A sweetly fermenty and chocolaty Colombia cup that invokes a rum-cordial-like combination of intense chocolate and fruity liqueur.Explore Similar CoffeesClick here for more reviews from Magnolia CoffeeClick here for more information about coffees from ColombiaVisit Magnolia Coffee 
",92,Magnolia Coffee,Colombia San Pascual Natural,"Charlotte, North Carolina","Fredonia, Antioquia Department, Colombia",Medium-Light,$16.00/12 ounces; $50.00/5 pounds,March 2020,58/78,8,8,9,9,8,,"Fruit-forward, richly chocolaty. Raspberry liqueur, chocolate fudge, rhododendron, molasses, cedar in aroma and cup. Sweet structure with gentle, round acidity; plush, syrupy mouthfeel. Finish consolidates to notes of dark chocolate and cedar with hints of raspberry in the long.","Produced at Finca San Pascual from the Castillo, Colombia, Bourbon, Typica and Tabi varieties of Arabica and processed by the natural method (dried in the whole fruit). Magnolia Coffee is a Charlotte, North Carolina-based specialty roaster whose motto is “Craft roasted. Truly delicious. Socially conscious.” Magnolia particularly emphasizes community engagement through its Local Beans for Local Good programs.Visit www.magnoliacoffeeco.com or call 704-651-7726 for more information.",A sweetly fermenty and chocolaty Colombia cup that invokes a rum-cordial-like combination of intense chocolate and fruity liqueur.Explore Similar CoffeesClick here for more reviews from Magnolia CoffeeClick here for more information about coffees from ColombiaVisit Magnolia Coffee 
https://www.coffeereview.com/review/kenya-kiambu-ab-uklili-1905-lot/," 


94


Kakalove Cafe
Kenya Kiambu AB Uklili 1905 Lot


 





Roaster Location:
Chia-Yi, Taiwan


Coffee Origin:
iambu growing region, south-central Kenya


Roast Level:
Medium-Light


Agtron:
58/76


Est. Price:
NT $300/8 ounces






Review Date:
March 2020


Aroma:
9


Acidity/Structure: 9


Body:
9						

Flavor:
9


Aftertaste:
8




Blind Assessment
Deeply sweet-savory, richly aromatic. Red currant jam, honeysuckle, sandalwood, brown sugar, marjoram in aroma and cup. Sweet structure with savory underpinnings; vivacious, juicy acidity. The finish centers on notes of red currant and sandalwood.
Notes
Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.
Bottom Line A classic Kenya cup: bright and juicy with leading notes of dark berry and sweet florals; especially high-toned, lively acidity.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from KenyaVisit Kakalove Cafe 
",94,Kakalove Cafe,Kenya Kiambu AB Uklili 1905 Lot,"Chia-Yi, Taiwan","iambu growing region, south-central Kenya",Medium-Light,NT $300/8 ounces,March 2020,58/76,9,9,9,9,8,,"Deeply sweet-savory, richly aromatic. Red currant jam, honeysuckle, sandalwood, brown sugar, marjoram in aroma and cup. Sweet structure with savory underpinnings; vivacious, juicy acidity. The finish centers on notes of red currant and sandalwood.","Despite grower discontent and urban encroachment on prime coffee lands, Kenya continues to produce some of the world’s most elegant and distinctive coffees. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","A classic Kenya cup: bright and juicy with leading notes of dark berry and sweet florals; especially high-toned, lively acidity.Explore Similar CoffeesClick here for more reviews from Kakalove CafeClick here for more information about coffees from KenyaVisit Kakalove Cafe "
https://www.coffeereview.com/review/birambo-village-dr-congo/," 


91


JBC Coffee Roasters
Birambo Village DR Congo


 





Roaster Location:
Madison, Wisconsin


Coffee Origin:
South Kivu Province, Democratic Republic of the Congo


Roast Level:
Medium-Light


Agtron:
56/72


Est. Price:
$17.90/12 ounces






Review Date:
March 2020


Aroma:
8


Acidity/Structure: 8


Body:
8						

Flavor:
9


Aftertaste:
8




Blind Assessment
Rich-toned, sweetly savory. Dried apricot, baking chocolate, lily, cedar, toasted barley in aroma and cup. Sweet-savory structure with bright, balanced acidity; full, satiny mouthfeel. A quiet finish consolidates to notes of baking chocolate and lily with undertones of cedar.
Notes
Certified organic and fair trade. Produced from the Blue Mountain, Bourbon, Caturra, Catuaí, and Kabare 2 varieties of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. 
Bottom Line A balanced, sweetly savory DR Congo cup with dried fruit and chocolate notes throughout.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersVisit JBC Coffee Roasters 
",91,JBC Coffee Roasters,Birambo Village DR Congo,"Madison, Wisconsin","South Kivu Province, Democratic Republic of the Congo",Medium-Light,$17.90/12 ounces,March 2020,56/72,8,8,8,9,8,,"Rich-toned, sweetly savory. Dried apricot, baking chocolate, lily, cedar, toasted barley in aroma and cup. Sweet-savory structure with bright, balanced acidity; full, satiny mouthfeel. A quiet finish consolidates to notes of baking chocolate and lily with undertones of cedar.","Certified organic and fair trade. Produced from the Blue Mountain, Bourbon, Caturra, Catuaí, and Kabare 2 varieties of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. ","A balanced, sweetly savory DR Congo cup with dried fruit and chocolate notes throughout.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersVisit JBC Coffee Roasters "
https://www.coffeereview.com/review/birambo-village-dr-congo-espresso/," 


90


JBC Coffee Roasters
Birambo Village DR Congo Espresso


 





Roaster Location:
Madison, Wisconsin


Coffee Origin:
South Kivu Province, Democratic Republic of the Congo


Roast Level:
Medium-Light


Agtron:
56/72


Est. Price:
$17.90/12 ounces






Review Date:
March 2020


Aroma:
8


Body:
8						

Flavor:
8


Aftertaste:
8


With Milk:
8




Blind Assessment
Evaluated as espresso. Richly sweet, floral-toned. Tea rose, almond, dark chocolate, date, cedar in aroma and small cup. Crisp, velvety mouthfeel; the resonant finish centers around notes of tea rose and cedar. In three parts milk, both chocolaty and floral, with undertones of aromatic cedar and almond.
Notes
Certified organic and fair trade. Produced from the Blue Mountain, Bourbon, Caturra, Catuaí, and Kabare 2 varieties of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. 
Bottom Line A sweetly rich Congo espresso that leads with pretty floral notes, both in the straight shot and in milk.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from RwandaVisit JBC Coffee Roasters 
",90,JBC Coffee Roasters,Birambo Village DR Congo Espresso,"Madison, Wisconsin","South Kivu Province, Democratic Republic of the Congo",Medium-Light,$17.90/12 ounces,March 2020,56/72,8,,8,8,8,8,"Evaluated as espresso. Richly sweet, floral-toned. Tea rose, almond, dark chocolate, date, cedar in aroma and small cup. Crisp, velvety mouthfeel; the resonant finish centers around notes of tea rose and cedar. In three parts milk, both chocolaty and floral, with undertones of aromatic cedar and almond.","Certified organic and fair trade. Produced from the Blue Mountain, Bourbon, Caturra, Catuaí, and Kabare 2 varieties of Arabica and processed by the wet, or washed, method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. ","A sweetly rich Congo espresso that leads with pretty floral notes, both in the straight shot and in milk.Explore Similar CoffeesClick here for more reviews from JBC Coffee RoastersClick here for more information about coffees from RwandaVisit JBC Coffee Roasters "
